order_id,customer_id,seller_id,order_date,total_items,total_amount,payment_method,order_status
1634,867,26,2024-11-15,1,34042,Credit Card,Delivered
1635,724,43,2024-09-28,3,22515,COD,Cancelled
1636,397,19,2024-12-08,4,36324,UPI,Returned
1637,618,26,2024-03-07,1,34849,COD,Returned
1638,977,24,2024-11-13,3,11477,UPI,Returned
1639,560,16,2024-03-05,2,18490,Credit Card,Returned
1640,706,15,2024-05-13,4,43991,Wallet,Cancelled
1641,305,45,2024-06-08,3,38380,COD,Returned
1642,779,17,2024-01-16,5,44859,Wallet,Cancelled
1643,471,13,2024-11-27,4,6403,COD,Returned
1644,341,31,2024-08-22,3,42236,UPI,Delivered
1645,978,13,2024-10-06,3,44625,COD,Delivered
1646,67,31,2024-12-12,1,38002,Credit Card,Delivered
1647,424,2,2024-03-31,3,8620,Wallet,Delivered
1648,271,1,2024-04-17,3,5110,Wallet,Returned
1649,298,22,2024-01-29,5,44545,Credit Card,Cancelled
1650,750,44,2024-05-09,2,41915,UPI,Delivered
1651,288,47,2024-02-13,2,12465,Wallet,Delivered
1652,91,34,2024-06-09,2,27875,Credit Card,Cancelled
1653,121,42,2024-11-06,2,39812,UPI,Delivered
1654,941,31,2024-12-16,1,17348,UPI,Cancelled
1655,145,48,2024-10-16,5,35919,Credit Card,Delivered
1656,536,15,2024-06-17,3,611,Wallet,Returned
1657,159,43,2024-12-05,5,45458,Credit Card,Returned
1658,409,28,2024-04-24,2,12768,UPI,Cancelled
1659,652,47,2024-05-30,3,10809,UPI,Returned
1660,881,11,2024-04-05,2,5882,UPI,Delivered
1661,835,13,2024-07-14,4,24214,COD,Cancelled
1662,581,20,2024-08-21,2,49176,Wallet,Returned
1663,785,31,2024-10-19,4,10919,Credit Card,Delivered
1664,522,45,2024-09-12,1,42682,Credit Card,Delivered
1665,966,13,2024-02-25,5,17409,UPI,Delivered
1666,162,12,2024-01-12,1,36565,COD,Cancelled
1667,831,24,2024-09-07,1,37846,Credit Card,Delivered
1668,301,9,2024-10-23,2,29442,Wallet,Cancelled
1669,159,26,2024-05-19,2,18570,Wallet,Cancelled
1670,844,48,2024-12-15,5,43209,Credit Card,Delivered
1671,949,28,2024-11-27,3,2262,UPI,Delivered
1672,440,36,2024-07-03,5,11522,Wallet,Cancelled
1673,130,36,2024-12-22,5,26053,Wallet,Delivered
1674,210,12,2024-04-13,3,9410,Wallet,Returned
1675,392,39,2024-07-16,3,8526,Wallet,Cancelled
1676,739,47,2024-03-29,3,35399,UPI,Returned
1677,55,21,2024-04-24,2,37607,COD,Returned
1678,446,12,2024-01-29,3,25472,Credit Card,Delivered
1679,361,47,2024-08-18,4,10294,Credit Card,Returned
1680,765,10,2024-10-27,4,13256,Credit Card,Cancelled
1681,470,25,2024-02-16,3,41257,COD,Delivered
1682,679,30,2024-09-18,2,44039,COD,Delivered
1683,79,4,2024-10-15,5,32561,COD,Delivered
1684,128,43,2024-01-08,4,49368,UPI,Cancelled
1685,719,19,2024-05-30,2,22809,Wallet,Returned
1686,656,36,2024-01-11,4,17920,COD,Cancelled
1687,490,46,2024-07-09,2,26036,Credit Card,Delivered
1688,687,15,2024-08-09,5,17185,Credit Card,Delivered
1689,760,33,2024-11-18,2,34210,COD,Delivered
1690,543,5,2024-09-29,3,11067,COD,Delivered
1691,77,10,2024-08-27,3,15848,UPI,Returned
1692,797,32,2024-09-12,5,40102,UPI,Delivered
1693,168,28,2024-09-20,1,44070,Wallet,Delivered
1694,890,47,2024-08-28,5,22564,Credit Card,Cancelled
1695,99,37,2024-10-27,3,38147,Credit Card,Cancelled
1696,847,37,2024-03-24,4,17537,Credit Card,Delivered
1697,269,2,2024-02-14,5,22738,Credit Card,Delivered
1698,584,49,2024-01-06,2,20435,UPI,Returned
1699,414,7,2024-12-26,3,23441,Wallet,Returned
1700,716,6,2024-07-21,1,44316,Credit Card,Returned
1701,168,3,2024-04-07,5,12599,COD,Returned
1702,627,35,2024-07-14,3,30695,Credit Card,Returned
1703,829,31,2024-01-29,2,3496,Wallet,Delivered
1704,278,26,2024-05-27,5,37328,UPI,Cancelled
1705,137,23,2024-01-24,3,10799,UPI,Returned
1706,425,22,2024-01-12,3,40797,COD,Cancelled
1707,293,35,2024-10-13,5,920,Wallet,Cancelled
1708,466,30,2024-11-25,4,45056,Credit Card,Cancelled
1709,490,23,2024-10-07,1,36177,Credit Card,Cancelled
1710,45,14,2024-03-05,2,33575,Credit Card,Cancelled
1711,156,43,2024-05-15,1,20970,Credit Card,Cancelled
1712,783,38,2024-12-01,3,4213,COD,Delivered
1713,331,27,2024-04-01,5,35398,Credit Card,Delivered
1714,951,19,2024-03-19,5,14728,UPI,Cancelled
1715,882,21,2024-02-18,1,28251,Credit Card,Cancelled
1716,496,20,2024-11-23,3,9995,Credit Card,Returned
1717,794,22,2024-12-08,5,41618,UPI,Returned
1718,468,8,2024-06-02,1,44814,UPI,Returned
1719,814,3,2024-10-05,5,49245,Credit Card,Delivered
1720,662,49,2024-05-11,1,20897,Credit Card,Returned
1721,174,26,2024-04-13,1,21389,Credit Card,Cancelled
1722,997,30,2024-09-18,3,4388,Credit Card,Cancelled
1723,569,2,2024-03-28,3,28670,Wallet,Returned
1724,467,2,2024-08-08,2,11169,Wallet,Returned
1725,112,41,2024-01-10,1,9891,COD,Delivered
1726,746,1,2024-05-08,5,13578,Credit Card,Returned
1727,848,27,2024-10-26,3,42076,Credit Card,Returned
1728,290,8,2024-02-29,2,30366,UPI,Returned
1729,578,40,2024-02-12,5,9580,COD,Delivered
1730,151,44,2024-01-28,4,13677,COD,Cancelled
1731,365,47,2024-05-07,2,20732,Wallet,Returned
1732,28,20,2024-11-17,1,40426,Wallet,Returned
1733,96,35,2024-06-12,4,18339,Wallet,Delivered
1734,107,13,2024-12-02,4,16954,Credit Card,Delivered
1735,305,46,2024-01-30,3,8532,Wallet,Cancelled
1736,444,31,2024-12-26,3,35795,Wallet,Returned
1737,360,21,2024-02-07,5,17886,Wallet,Cancelled
1738,525,19,2024-01-12,3,24842,COD,Returned
1739,819,45,2024-09-22,3,48794,UPI,Returned
1740,103,50,2024-04-08,3,41236,Credit Card,Cancelled
1741,575,18,2024-01-17,1,41588,COD,Returned
1742,773,31,2024-05-03,3,45297,UPI,Returned
1743,699,9,2024-02-20,1,11750,COD,Cancelled
1744,634,7,2024-09-06,1,37620,Credit Card,Returned
1745,710,24,2024-11-10,1,12036,Wallet,Returned
1746,58,12,2024-09-22,2,27391,Wallet,Delivered
1747,479,14,2024-05-25,5,31766,Credit Card,Delivered
1748,356,11,2024-02-28,2,22130,COD,Cancelled
1749,149,4,2024-01-17,4,4958,COD,Cancelled
1750,903,15,2024-05-07,4,12810,COD,Returned
1751,271,48,2024-02-15,3,46034,Credit Card,Returned
1752,952,17,2024-09-05,3,37065,COD,Delivered
1753,161,35,2024-11-29,3,24756,Credit Card,Cancelled
1754,553,11,2024-07-29,2,3894,Wallet,Delivered
1755,979,35,2024-05-07,2,38597,UPI,Delivered
1756,800,40,2024-12-13,1,26491,COD,Returned
1757,275,28,2024-09-21,1,42804,Wallet,Returned
1758,114,35,2024-11-13,4,47972,UPI,Cancelled
1759,754,3,2024-06-18,1,29068,UPI,Delivered
1760,661,32,2024-05-21,4,1931,COD,Cancelled
1761,664,3,2024-11-28,2,13058,UPI,Cancelled
1762,385,1,2024-07-11,1,13424,Credit Card,Cancelled
1763,520,31,2024-01-12,3,7968,Wallet,Cancelled
1764,335,36,2024-02-25,3,775,Credit Card,Cancelled
1765,798,14,2024-09-12,3,9208,Wallet,Delivered
1766,790,22,2024-10-22,5,19185,Wallet,Delivered
1767,72,14,2024-04-29,3,7944,Wallet,Cancelled
1768,159,20,2024-06-11,1,13962,Wallet,Cancelled
1769,606,42,2024-07-11,1,44281,Credit Card,Delivered
1770,73,33,2024-09-09,4,29635,UPI,Cancelled
1771,708,37,2024-05-05,3,28895,Credit Card,Cancelled
1772,93,19,2024-04-25,2,18624,Credit Card,Delivered
1773,80,34,2024-04-14,5,29999,Credit Card,Delivered
1774,119,35,2024-11-19,1,30005,COD,Cancelled
1775,855,49,2024-07-28,3,29105,UPI,Delivered
1776,821,47,2024-09-25,3,24882,Wallet,Cancelled
1777,362,39,2024-07-29,3,9192,UPI,Delivered
1778,51,27,2024-12-31,5,30826,Credit Card,Returned
1779,291,47,2024-12-08,5,30314,Credit Card,Delivered
1780,387,28,2024-09-19,1,12968,COD,Delivered
1781,182,25,2024-03-28,5,34580,UPI,Delivered
1782,500,32,2024-01-22,3,35832,COD,Cancelled
1783,309,28,2024-02-15,4,8958,COD,Returned
1784,963,14,2024-04-08,5,27067,UPI,Cancelled
1785,768,14,2024-02-05,5,15248,UPI,Cancelled
1786,891,6,2024-05-25,4,29278,UPI,Returned
1787,249,12,2024-06-11,5,21992,Wallet,Delivered
1788,177,28,2024-03-19,2,7134,Wallet,Returned
1789,542,16,2024-06-05,2,1064,Credit Card,Delivered
1790,215,13,2024-08-30,2,31583,Credit Card,Cancelled
1791,853,43,2024-07-05,2,30287,COD,Cancelled
1792,794,4,2024-09-30,1,11917,Wallet,Cancelled
1793,960,44,2024-08-30,3,16765,Wallet,Returned
1794,630,12,2024-02-29,3,21820,COD,Returned
1795,112,34,2024-03-12,2,39280,Credit Card,Cancelled
1796,180,6,2024-11-05,3,38832,UPI,Cancelled
1797,517,16,2024-04-30,4,19894,UPI,Returned
1798,510,25,2024-11-03,3,44984,Credit Card,Returned
1799,74,41,2024-06-29,5,41344,COD,Returned
1800,178,17,2024-04-23,2,49946,Credit Card,Returned
1801,86,46,2024-01-31,4,30674,UPI,Delivered
1802,625,50,2024-05-01,3,16683,COD,Returned
1803,733,17,2024-04-08,5,19384,COD,Delivered
1804,581,23,2024-07-26,5,11269,Credit Card,Delivered
1805,986,40,2024-12-11,2,9835,Credit Card,Cancelled
1806,764,13,2024-05-22,2,48121,Credit Card,Returned
1807,782,33,2024-04-16,3,7606,UPI,Delivered
1808,924,48,2024-03-04,4,3920,Credit Card,Delivered
1809,535,7,2024-05-22,1,35158,Wallet,Returned
1810,991,18,2024-03-13,2,34561,COD,Returned
1811,548,10,2024-03-10,1,20065,COD,Returned
1812,574,16,2024-02-26,4,33759,Credit Card,Cancelled
1813,390,19,2024-10-28,5,9519,COD,Cancelled
1814,774,30,2024-01-13,4,22453,COD,Delivered
1815,767,29,2024-03-14,2,32440,UPI,Cancelled
1816,239,25,2024-10-01,5,25605,Wallet,Delivered
1817,45,41,2024-01-25,1,18247,UPI,Cancelled
1818,113,5,2024-01-27,1,46258,Wallet,Delivered
1819,177,42,2024-06-12,5,40146,Credit Card,Cancelled
1820,147,5,2024-07-26,1,34139,COD,Delivered
1821,513,2,2024-12-18,2,31815,Credit Card,Returned
1822,92,23,2024-09-30,3,33947,Wallet,Delivered
1823,444,43,2024-12-25,3,31871,UPI,Cancelled
1824,207,2,2024-02-12,2,14004,Credit Card,Cancelled
1825,742,42,2024-02-11,3,7267,UPI,Cancelled
1826,152,3,2024-06-25,3,11666,UPI,Delivered
1827,979,2,2024-04-06,3,1227,UPI,Cancelled
1828,111,30,2024-12-16,2,13229,Wallet,Cancelled
1829,35,36,2024-07-31,5,1174,Credit Card,Returned
1830,330,50,2024-03-25,3,47385,UPI,Cancelled
1831,726,7,2024-06-18,2,38933,UPI,Delivered
1832,663,41,2024-04-15,4,25585,UPI,Delivered
1833,726,48,2024-08-05,5,10881,Credit Card,Delivered
1834,826,37,2024-05-16,5,28048,Credit Card,Cancelled
1835,557,20,2024-03-23,3,43208,COD,Returned
1836,803,6,2024-12-30,3,1805,Credit Card,Delivered
1837,136,36,2024-03-28,1,24395,Wallet,Cancelled
1838,616,5,2024-11-13,4,29813,Wallet,Returned
1839,240,26,2024-03-06,3,26641,Wallet,Delivered
1840,763,1,2024-05-28,3,47150,Credit Card,Delivered
1841,165,20,2024-04-18,1,17624,Wallet,Delivered
1842,599,18,2024-10-14,4,49172,Wallet,Cancelled
1843,987,32,2024-12-30,5,12284,UPI,Cancelled
1844,327,20,2024-12-16,1,22303,UPI,Delivered
1845,708,4,2024-03-26,5,7162,COD,Returned
1846,331,22,2024-10-07,1,6335,Credit Card,Delivered
1847,59,33,2024-07-15,2,14686,Credit Card,Returned
1848,891,6,2024-11-26,1,41414,COD,Returned
1849,390,32,2024-02-23,4,47404,UPI,Returned
1850,765,6,2024-08-05,4,36399,Wallet,Returned
1851,61,38,2024-07-20,3,33958,UPI,Delivered
1852,231,23,2024-04-09,4,39757,Credit Card,Returned
1853,517,11,2024-10-16,4,16045,Wallet,Delivered
1854,547,26,2024-04-05,4,47948,Credit Card,Delivered
1855,16,27,2024-01-03,3,37475,Credit Card,Returned
1856,106,27,2024-04-09,3,31158,Credit Card,Cancelled
1857,474,17,2024-08-15,2,36570,UPI,Delivered
1858,374,18,2024-06-19,4,21428,Credit Card,Returned
1859,191,18,2024-11-05,2,27147,Credit Card,Returned
1860,735,39,2024-09-08,1,17303,Credit Card,Cancelled
1861,939,38,2024-11-28,1,45643,Wallet,Returned
1862,342,36,2024-01-20,4,44617,UPI,Cancelled
1863,525,38,2024-06-26,1,17250,COD,Returned
1864,103,28,2024-03-30,2,25093,COD,Cancelled
1865,313,30,2024-07-26,4,33156,COD,Cancelled
1866,638,32,2024-04-13,1,16696,Credit Card,Cancelled
1867,265,31,2024-05-21,1,6153,Wallet,Cancelled
1868,643,22,2024-11-05,1,4920,COD,Delivered
1869,702,24,2024-04-15,3,16040,Wallet,Delivered
1870,950,29,2024-04-27,3,9094,Wallet,Delivered
1871,327,48,2024-08-10,4,28694,Wallet,Cancelled
1872,664,8,2024-02-27,5,8358,Wallet,Delivered
1873,322,35,2024-05-28,1,39845,Credit Card,Cancelled
1874,808,12,2024-06-25,4,6348,UPI,Returned
1875,978,7,2024-10-10,2,34246,UPI,Cancelled
1876,607,29,2024-06-20,5,45923,Wallet,Cancelled
1877,855,21,2024-02-09,3,11579,Wallet,Delivered
1878,8,36,2024-04-24,1,44469,Credit Card,Returned
1879,989,19,2024-10-09,4,18407,UPI,Returned
1880,830,36,2024-01-23,4,28387,Wallet,Delivered
1881,424,12,2024-04-16,4,962,Wallet,Returned
1882,504,33,2024-07-01,4,10951,Credit Card,Returned
1883,103,24,2024-07-14,4,45636,Wallet,Delivered
1884,229,17,2024-03-10,4,9097,UPI,Cancelled
1885,158,38,2024-04-03,1,47219,Wallet,Delivered
1886,132,46,2024-02-17,3,14472,UPI,Cancelled
1887,317,23,2024-02-18,2,39882,Credit Card,Delivered
1888,103,17,2024-06-10,2,49928,Wallet,Delivered
1889,659,15,2024-09-18,1,2734,COD,Delivered
1890,465,47,2024-09-29,3,44976,UPI,Delivered
1891,418,31,2024-01-30,1,25040,COD,Returned
1892,424,27,2024-12-30,4,37359,UPI,Returned
1893,671,35,2024-11-12,2,30114,UPI,Delivered
1894,567,42,2024-07-05,1,13285,Credit Card,Delivered
1895,70,42,2024-01-28,4,42791,UPI,Returned
1896,491,28,2024-12-02,3,26011,UPI,Returned
1897,962,5,2024-07-17,4,4157,UPI,Returned
1898,25,33,2024-01-03,4,31626,UPI,Cancelled
1899,853,43,2024-10-09,3,6468,Wallet,Returned
1900,812,20,2024-04-12,5,8723,Credit Card,Cancelled
1901,120,18,2024-10-14,5,11649,UPI,Returned
1902,161,25,2024-11-13,1,20228,COD,Delivered
1903,569,21,2024-08-27,4,1020,UPI,Cancelled
1904,591,8,2024-10-27,4,28946,COD,Cancelled
1905,659,23,2024-05-09,4,33124,Credit Card,Cancelled
1906,842,31,2024-10-24,1,19368,Credit Card,Delivered
1907,448,23,2024-12-14,2,35021,Credit Card,Delivered
1908,423,28,2024-04-28,1,43287,COD,Cancelled
1909,323,40,2024-09-11,3,24273,COD,Returned
1910,416,41,2024-08-13,4,9170,Wallet,Cancelled
1911,967,16,2024-06-02,5,20606,COD,Delivered
1912,648,26,2024-06-05,1,24372,UPI,Returned
1913,683,35,2024-07-17,1,46059,COD,Cancelled
1914,687,17,2024-12-01,3,3908,Credit Card,Cancelled
1915,92,35,2024-04-23,4,7784,Credit Card,Delivered
1916,616,37,2024-06-27,2,28979,UPI,Returned
1917,64,6,2024-04-25,1,32790,Wallet,Cancelled
1918,27,23,2024-06-23,2,11033,Wallet,Returned
1919,699,12,2024-03-10,4,19002,Wallet,Delivered
1920,892,24,2024-12-11,5,1419,Wallet,Cancelled
1921,229,22,2024-04-28,3,49224,Wallet,Cancelled
1922,305,28,2024-04-04,2,21128,COD,Delivered
1923,801,3,2024-07-26,1,17169,Wallet,Returned
1924,272,46,2024-11-27,2,7174,UPI,Delivered
1925,93,43,2024-09-11,2,48586,UPI,Cancelled
1926,642,7,2024-05-07,4,41811,Wallet,Cancelled
1927,620,18,2024-08-12,5,36328,UPI,Delivered
1928,620,7,2024-02-08,4,18322,COD,Returned
1929,717,5,2024-06-03,1,18399,Wallet,Returned
1930,581,14,2024-05-10,2,42757,Wallet,Cancelled
1931,554,43,2024-05-06,3,35639,COD,Delivered
1932,631,21,2024-06-12,4,22762,Wallet,Cancelled
1933,375,45,2024-04-30,5,26769,Credit Card,Delivered
1934,243,7,2024-03-14,1,49901,COD,Delivered
1935,701,15,2024-10-02,5,11951,Wallet,Delivered
1936,814,6,2024-08-16,4,44150,COD,Returned
1937,614,3,2024-02-02,5,27293,UPI,Returned
1938,114,26,2024-05-02,2,38683,Wallet,Returned
1939,548,9,2024-12-13,3,13014,Credit Card,Returned
1940,671,5,2024-03-06,1,21969,Credit Card,Returned
1941,835,26,2024-11-05,3,41422,UPI,Cancelled
1942,214,18,2024-04-13,2,7166,UPI,Delivered
1943,592,19,2024-08-19,5,14441,Wallet,Returned
1944,431,47,2024-05-07,4,45244,UPI,Returned
1945,277,49,2024-05-30,4,11958,Credit Card,Cancelled
1946,431,33,2024-12-17,5,23899,UPI,Returned
1947,98,42,2024-04-29,1,13898,Credit Card,Cancelled
1948,6,36,2024-06-22,5,4875,Credit Card,Delivered
1949,113,30,2024-07-23,4,10176,Credit Card,Delivered
1950,568,16,2024-07-27,3,29882,UPI,Returned
1951,960,23,2024-04-16,5,42652,COD,Returned
1952,296,41,2024-07-21,5,39023,Wallet,Returned
1953,640,37,2024-03-17,5,40524,Credit Card,Cancelled
1954,546,30,2024-11-01,1,11306,UPI,Delivered
1955,365,16,2024-01-25,3,30734,UPI,Delivered
1956,945,21,2024-08-02,5,4278,Wallet,Returned
1957,399,50,2024-08-19,5,4330,Wallet,Delivered
1958,140,16,2024-01-28,5,48119,COD,Returned
1959,804,31,2024-11-15,2,18031,UPI,Cancelled
1960,684,46,2024-05-31,1,43986,UPI,Delivered
1961,769,32,2024-02-27,4,20128,COD,Returned
1962,82,28,2024-11-09,3,44110,COD,Cancelled
1963,83,4,2024-01-29,1,21617,COD,Returned
1964,306,20,2024-03-05,2,10654,UPI,Delivered
1965,59,45,2024-05-03,4,27270,COD,Cancelled
1966,501,34,2024-09-29,2,36153,COD,Delivered
1967,488,9,2024-07-09,2,2882,Credit Card,Cancelled
1968,501,45,2024-08-30,5,23274,Wallet,Cancelled
1969,265,34,2024-09-22,2,30676,UPI,Returned
1970,905,10,2024-04-08,2,13118,Wallet,Delivered
1971,977,45,2024-10-07,3,47495,UPI,Delivered
1972,465,26,2024-09-02,1,48836,UPI,Returned
1973,438,10,2024-08-27,5,49041,UPI,Returned
1974,247,26,2024-08-14,2,11088,UPI,Delivered
1975,710,47,2024-03-15,5,41822,Credit Card,Returned
1976,333,4,2024-06-07,4,8165,Credit Card,Returned
1977,521,6,2024-03-08,3,9332,Wallet,Delivered
1978,529,9,2024-05-30,3,3839,Credit Card,Delivered
1979,602,12,2024-05-15,1,33975,Wallet,Delivered
1980,870,46,2024-02-09,5,8120,Wallet,Returned
1981,911,49,2024-02-07,1,19441,Wallet,Cancelled
1982,495,11,2024-06-18,4,836,COD,Delivered
1983,60,3,2024-07-05,4,34483,COD,Returned
1984,436,48,2024-06-20,5,36782,COD,Cancelled
1985,753,40,2024-03-20,3,35453,UPI,Cancelled
1986,701,5,2024-09-17,5,32462,COD,Returned
1987,375,6,2024-10-25,2,41333,Wallet,Delivered
1988,489,18,2024-07-22,4,29618,Wallet,Returned
1989,98,50,2024-05-29,3,35960,Wallet,Cancelled
1990,362,14,2024-12-26,2,19047,Wallet,Cancelled
1991,269,48,2024-09-19,1,35760,COD,Returned
1992,218,14,2024-07-13,2,13630,Credit Card,Returned
1993,480,20,2024-02-08,3,19687,UPI,Cancelled
1994,738,14,2024-03-24,5,8462,Wallet,Returned
1995,689,34,2024-11-09,1,25470,Wallet,Cancelled
1996,987,50,2024-05-05,1,13594,COD,Returned
1997,942,7,2024-05-06,5,24103,Credit Card,Cancelled
1998,122,8,2024-10-06,1,35323,Wallet,Returned
1999,706,28,2024-12-16,4,4792,Credit Card,Delivered
2000,119,28,2024-07-28,4,1011,Credit Card,Cancelled
2001,658,50,2024-06-15,1,15990,Wallet,Cancelled
2002,841,15,2024-06-11,3,12281,COD,Returned
2003,488,49,2024-04-12,4,30587,Wallet,Delivered
2004,620,37,2024-06-21,4,16578,COD,Delivered
2005,411,28,2024-04-09,1,21350,COD,Cancelled
2006,631,35,2024-01-25,3,11376,UPI,Returned
2007,137,4,2024-04-07,3,11966,UPI,Cancelled
2008,1000,22,2024-10-21,3,36325,UPI,Returned
2009,708,49,2024-04-20,4,32779,Credit Card,Returned
2010,303,4,2024-05-10,5,38701,Wallet,Returned
2011,287,34,2024-06-20,5,2020,COD,Returned
2012,454,30,2024-05-17,2,39975,UPI,Cancelled
2013,616,34,2024-12-10,3,30350,Wallet,Cancelled
2014,989,1,2024-05-06,1,3979,Credit Card,Cancelled
2015,33,2,2024-01-04,5,46025,Wallet,Returned
2016,675,5,2024-01-06,5,34067,COD,Returned
2017,282,41,2024-01-29,5,1842,COD,Cancelled
2018,224,44,2024-02-01,2,38200,Credit Card,Cancelled
2019,945,13,2024-04-25,1,11877,Wallet,Cancelled
2020,876,18,2024-02-20,1,46148,UPI,Delivered
2021,597,40,2024-11-30,4,7153,COD,Delivered
2022,677,48,2024-09-03,2,41718,Wallet,Returned
2023,852,31,2024-12-30,2,13873,Credit Card,Cancelled
2024,606,27,2024-03-28,4,15822,UPI,Returned
2025,210,3,2024-12-01,2,42346,Credit Card,Returned
2026,24,28,2024-12-09,3,40779,UPI,Cancelled
2027,903,1,2024-04-08,5,32764,Wallet,Returned
2028,201,17,2024-06-23,5,17027,COD,Delivered
2029,721,26,2024-08-03,5,17880,Wallet,Returned
2030,990,43,2024-12-03,3,47291,Credit Card,Returned
2031,239,32,2024-04-08,4,41379,COD,Cancelled
2032,587,15,2024-10-12,4,41766,UPI,Cancelled
2033,726,31,2024-01-13,5,4258,COD,Delivered
2034,840,27,2024-12-03,5,3327,UPI,Delivered
2035,146,28,2024-06-08,5,12098,COD,Delivered
2036,953,14,2024-03-02,5,18834,Credit Card,Delivered
2037,229,48,2024-11-14,2,46003,COD,Cancelled
2038,764,17,2024-08-13,2,16764,UPI,Cancelled
2039,13,40,2024-03-21,3,20643,Wallet,Returned
2040,585,44,2024-04-22,2,34160,UPI,Returned
2041,94,19,2024-02-02,4,5759,Credit Card,Returned
2042,988,36,2024-07-18,5,39038,COD,Cancelled
2043,96,14,2024-02-06,4,8437,COD,Returned
2044,54,8,2024-02-16,3,40642,Wallet,Delivered
2045,85,20,2024-02-18,1,21810,COD,Returned
2046,603,10,2024-02-19,1,16112,Wallet,Delivered
2047,580,26,2024-04-10,3,33972,UPI,Delivered
2048,172,38,2024-02-25,1,4056,Credit Card,Returned
2049,260,35,2024-09-18,1,16304,COD,Cancelled
2050,492,37,2024-12-10,5,21724,COD,Delivered
2051,746,43,2024-03-16,1,44229,UPI,Returned
2052,272,39,2024-06-30,5,48831,Wallet,Returned
2053,603,21,2024-10-11,2,22983,Wallet,Delivered
2054,671,28,2024-08-24,2,6165,COD,Delivered
2055,578,15,2024-02-04,4,12694,UPI,Returned
2056,857,12,2024-06-28,1,45833,UPI,Cancelled
2057,446,15,2024-01-07,1,7838,COD,Delivered
2058,372,32,2024-12-05,3,33654,Credit Card,Cancelled
2059,139,43,2024-09-16,1,22693,UPI,Delivered
2060,489,1,2024-02-19,3,4173,UPI,Returned
2061,312,44,2024-11-15,2,47309,COD,Delivered
2062,904,7,2024-09-08,3,25575,Wallet,Cancelled
2063,825,50,2024-06-15,2,30988,UPI,Delivered
2064,76,31,2024-07-01,1,27978,UPI,Delivered
2065,768,5,2024-02-26,5,43625,COD,Returned
2066,392,21,2024-02-19,5,33263,Credit Card,Cancelled
2067,931,3,2024-08-31,5,26308,UPI,Delivered
2068,565,7,2024-11-01,4,6233,UPI,Returned
2069,534,17,2024-03-31,3,31366,Credit Card,Delivered
2070,620,35,2024-02-22,4,42409,Wallet,Returned
2071,29,31,2024-05-31,3,34305,COD,Delivered
2072,748,14,2024-10-27,4,22602,Credit Card,Cancelled
2073,364,1,2024-08-12,1,43713,Credit Card,Returned
2074,790,45,2024-05-28,5,45094,UPI,Cancelled
2075,17,39,2024-07-15,3,14829,COD,Delivered
2076,922,8,2024-11-18,4,9941,Wallet,Cancelled
2077,904,6,2024-06-01,5,30068,COD,Delivered
2078,296,39,2024-03-29,5,44708,UPI,Returned
2079,581,43,2024-12-10,4,36693,UPI,Cancelled
2080,507,3,2024-10-08,4,17925,COD,Delivered
2081,393,19,2024-09-16,4,34645,Credit Card,Returned
2082,732,30,2024-06-29,5,46702,Credit Card,Returned
2083,571,30,2024-04-03,4,9323,COD,Cancelled
2084,651,40,2024-09-29,5,38628,Credit Card,Delivered
2085,911,28,2024-12-18,4,49644,Credit Card,Delivered
2086,680,44,2024-01-24,1,27017,Wallet,Delivered
2087,492,45,2024-12-03,2,28492,UPI,Returned
2088,576,40,2024-10-21,5,26622,COD,Returned
2089,556,41,2024-01-01,2,32087,Credit Card,Cancelled
2090,863,45,2024-04-28,2,37032,UPI,Delivered
2091,31,41,2024-08-20,5,9929,Wallet,Cancelled
2092,739,31,2024-03-05,1,6248,Credit Card,Cancelled
2093,162,23,2024-06-03,1,36144,Credit Card,Cancelled
2094,468,40,2024-03-20,2,13005,COD,Delivered
2095,164,34,2024-05-29,5,13897,UPI,Delivered
2096,906,4,2024-02-15,1,17524,Credit Card,Returned
2097,210,26,2024-02-22,5,26024,Wallet,Cancelled
2098,258,39,2024-11-18,5,28411,Credit Card,Delivered
2099,457,33,2024-09-18,4,703,Wallet,Delivered
2100,983,25,2024-09-16,5,27588,Credit Card,Returned
